age,duration_latest,count_call_current,days_last_campaign,count_call_previous,evr_quarterly,cpi_monthly,cci_monthly,type_employment,highest_educ,month_last_contacted,Response,civil_status_Cat_1_m***d,civil_status_Cat_2_s***e,civil_status_Cat_3_u***n,home_loan_Cat_1_u***n,home_loan_Cat_2_y***s,personal_loan_Cat_1_u***n,personal_loan_Cat_2_y***s,contact_medium_Cat_1_t***e,dow_last_contacted_Cat_1_m***n,dow_last_contacted_Cat_2_t***u,dow_last_contacted_Cat_3_t***e,dow_last_contacted_Cat_4_w***d,credit_facility_Cat_1_u***n,credit_facility_Cat_2_y***s,previous_campaign_Cat_1_n***t,previous_campaign_Cat_2_s***s
53,8.87511953453542,0.0,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.14285714285714285,0.06405997103671522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,5.815609473933736,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,4.0796936209353305,0.778381109247145,0,0,1.4,94.465,-41.8,0.06961058793586154,0.10416076988395132,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,8.501982333934992,0.0,0,0,1.1,93.994,-36.4,0.06961058793586154,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,8.31822961738368,0.0,0,0,1.4,93.918,-42.7,0.10205761316872428,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,5.880163983595745,0.0,0,0,1.4,94.465,-41.8,0.10754749869269653,0.11116071428571428,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
40,7.238748388766008,0.5548258291803478,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,7.367118787909262,0.0,0,0,-2.9,92.201,-31.4,0.3177441540577717,0.13615205585725368,0.10668207202002696,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45,6.298974279011466,0.0,0,0,1.4,93.444,-36.1,0.06961058793586154,0.1093011688634668,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,6.94413021201072,0.778381109247145,0,0,1.1,93.994,-36.4,0.08280254777070063,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,7.114038955687127,0.5548258291803478,0,0,-2.9,92.201,-31.4,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,7.94894671931477,0.778381109247145,0,0,1.1,93.994,-36.4,0.06961058793586154,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,8.648834637877373,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,5.679792026497926,0.0,0,0,1.4,94.465,-41.8,0.10754749869269653,0.13615205585725368,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,5.1428256984931116,1.0447286486013656,0,0,1.4,93.918,-42.7,0.06961058793586154,0.07805255023183925,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,6.893002713995872,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,9.53372110452613,0.5548258291803478,0,0,1.1,93.994,-36.4,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,4.946815071221224,0.0,0,0,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,4.386682315723443,1.3178719424375165,0,0,1.4,93.918,-42.7,0.2544338335607094,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,7.46864402103706,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.06961058793586154,0.10416076988395132,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43,8.24894051080655,0.778381109247145,0,1,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,8.043124398362691,0.5548258291803478,0,0,1.4,93.444,-36.1,0.06961058793586154,0.07805255023183925,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,8.764646368131155,0.5548258291803478,0,0,1.4,94.465,-41.8,0.12959621024137152,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,7.565712461313149,0.0,0,0,1.4,94.465,-41.8,0.06961058793586154,0.10416076988395132,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
34,10.027512528959837,0.90402589939525,0,0,-1.8,92.893,-46.2,0.11289674568099639,0.13615205585725368,0.06405997103671522,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,9.155246060329501,0.0,0,0,-3.4,92.431,-26.9,0.10754749869269653,0.07805255023183925,0.42454394693200664,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,6.931462734365763,0.0,0,1,-0.1,93.2,-42.0,0.11289674568099639,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4.946815071221224,0.778381109247145,0,0,1.1,93.994,-36.4,0.10754749869269653,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,10.017287729908336,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,8.57042098195577,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,8.57042098195577,0.778381109247145,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,7.32515953407167,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,6.156534218945824,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,8.588747683274594,0.5548258291803478,0,1,-0.1,93.2,-42.0,0.12959621024137152,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,6.100429925545918,0.0,0,0,-2.9,92.201,-31.4,0.10205761316872428,0.1093011688634668,0.10668207202002696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,7.458699151794106,0.90402589939525,0,0,1.4,94.465,-41.8,0.10754749869269653,0.14285714285714285,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,8.67831846301054,0.0,0,2,-1.7,94.055,-39.8,0.3177441540577717,0.1093011688634668,0.10486891385767791,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,3.223616014578553,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,11.184327664454035,1.0447286486013656,0,0,1.4,93.918,-42.7,0.10754749869269653,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,8.61898107183786,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.10205761316872428,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,5.348329749946872,0.778381109247145,0,0,1.4,94.465,-41.8,0.10754749869269653,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,6.617039961327235,0.0,0,0,1.4,93.918,-42.7,0.06961058793586154,0.10416076988395132,0.09012244897959183,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,7.356703939334578,0.0,0,0,-1.8,92.893,-46.2,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,6.759529841397488,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,6.023108294926085,0.90402589939525,0,0,1.4,93.918,-42.7,0.10654827968923418,0.10416076988395132,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,9.406625460528861,0.778381109247145,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,5.583712894765272,0.0,0,0,-3.4,92.431,-26.9,0.06961058793586154,0.08252674477840041,0.42454394693200664,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,7.924782727268313,0.0,0,0,-1.1,94.199,-37.5,0.10754749869269653,0.1093011688634668,0.45397489539748953,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,6.994062829395796,0.0,0,0,-0.1,93.2,-42.0,0.10205761316872428,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28,6.432131619958792,0.0,0,1,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,7.7304455491519795,0.0,0,0,1.1,93.994,-36.4,0.10654827968923418,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,6.8406173293527885,1.0447286486013656,0,0,1.1,93.994,-36.4,0.10238907849829351,0.14285714285714285,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
41,8.991069935925077,0.0,0,1,-1.8,93.075,-47.1,0.06961058793586154,0.08252674477840041,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,7.114038955687127,0.0,1,1,-1.8,92.893,-46.2,0.10205761316872428,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,10.192228798678297,0.90402589939525,0,0,-1.8,92.843,-50.0,0.3177441540577717,0.07805255023183925,0.5142231947483589,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,4.522209016276227,1.0447286486013656,0,0,1.4,94.465,-41.8,0.2544338335607094,0.10416076988395132,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,7.940920489946561,0.5548258291803478,0,0,1.4,94.465,-41.8,0.10754749869269653,0.11116071428571428,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18,9.358350874941795,0.0,1,1,-1.8,93.876,-40.0,0.3177441540577717,0.14285714285714285,0.06405997103671522,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29,7.621982680767835,0.778381109247145,0,0,1.1,93.994,-36.4,0.12959621024137152,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,6.931462734365763,0.778381109247145,0,0,1.4,94.465,-41.8,0.12959621024137152,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,3.0245593440735297,0.0,0,1,-1.7,94.215,-40.3,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,6.4799266104557285,0.0,0,1,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,5.111552363313224,0.0,0,0,1.1,93.994,-36.4,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,9.541968894890502,0.0,0,0,1.4,93.918,-42.7,0.06961058793586154,0.07805255023183925,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,9.331618285137493,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.07694601849090367,0.07805255023183925,0.20618556701030927,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,5.348329749946872,0.90402589939525,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,7.194224023358023,0.0,0,0,1.1,93.994,-36.4,0.08280254777070063,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,7.964914940054682,0.5548258291803478,0,0,1.4,93.444,-36.1,0.06961058793586154,0.1093011688634668,0.10668207202002696,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,10.236536205802341,0.5548258291803478,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,8.338620991968227,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,7.5177090357358205,0.9861469659570709,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,7.964914940054682,0.0,0,0,-1.8,92.893,-46.2,0.07694601849090367,0.08252674477840041,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
51,7.932865897820076,0.5548258291803478,1,1,-1.8,92.893,-46.2,0.10205761316872428,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,3.7059475411470437,0.0,0,1,-0.1,93.2,-42.0,0.10205761316872428,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,6.675201439248026,0.90402589939525,0,0,1.1,93.994,-36.4,0.11289674568099639,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45,8.527098948552904,0.778381109247145,0,0,1.4,94.465,-41.8,0.10205761316872428,0.11116071428571428,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,8.191982307757552,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,10.057945914513555,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.1430274135876043,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,7.1602216417246245,0.5548258291803478,0,0,1.4,93.918,-42.7,0.06961058793586154,0.1093011688634668,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,6.229000699499719,0.5548258291803478,0,0,1.4,93.918,-42.7,0.06961058793586154,0.08252674477840041,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
36,6.526643026125317,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
44,9.164850633611703,0.5548258291803478,0,0,1.4,94.465,-41.8,0.10754749869269653,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,9.067066800585286,0.90402589939525,0,1,-1.8,93.075,-47.1,0.06961058793586154,0.07805255023183925,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,7.3774845028941565,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
57,6.9816884312528,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.06961058793586154,0.07805255023183925,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,7.833917384435121,0.5548258291803478,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,8.10382646724977,0.0,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.1093011688634668,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40,10.479130337144166,0.0,0,0,-1.8,92.893,-46.2,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,6.853835239724059,0.778381109247145,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,7.546635331033776,0.0,0,0,1.1,93.994,-36.4,0.1430274135876043,0.14285714285714285,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
27,8.98591806893341,1.0447286486013656,0,1,-1.8,92.893,-46.2,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,6.366631813748505,0.778381109247145,0,0,1.4,94.465,-41.8,0.07694601849090367,0.08252674477840041,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,7.676870096567001,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.1093011688634668,0.20618556701030927,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,7.575190042396823,0.778381109247145,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,8.012160572174611,0.5548258291803478,0,0,1.4,94.465,-41.8,0.06961058793586154,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
19,8.325046550911837,0.0,0,0,-1.8,93.075,-47.1,0.3177441540577717,0.07805255023183925,0.20618556701030927,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,10.391871364607605,0.90402589939525,0,0,1.4,94.465,-41.8,0.06961058793586154,0.1093011688634668,0.10486891385767791,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,7.205440849087595,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,7.6312246271010205,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,9.74744377348311,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,5.703090776354412,1.175493742682417,0,0,1.4,94.465,-41.8,0.12959621024137152,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,5.320300051241499,0.5548258291803478,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42,8.880512359563538,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.11289674568099639,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8.4053359562768,0.0,1,1,-1.1,94.601,-49.5,0.10754749869269653,0.11116071428571428,0.42454394693200664,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46,9.011568882916974,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.06961058793586154,0.10416076988395132,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,8.527098948552904,0.0,0,0,-1.8,93.075,-47.1,0.07694601849090367,0.1093011688634668,0.20618556701030927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,6.866971393462289,0.778381109247145,0,0,1.4,93.918,-42.7,0.11289674568099639,0.13615205585725368,0.09012244897959183,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
